date,product_id,product_name,category,quantity_sold,unit_price,total_sales
2025-10-03,P002,Wheat Flour 5kg,Groceries,21,260,5460
2025-10-03,P003,Cooking Oil 1L,Groceries,29,150,4350
2025-10-03,P004,Sugar 1kg,Groceries,24,55,1320
2025-10-03,P005,Milk 1L,Dairy,46,60,2760
2025-10-03,P006,Biscuits Pack,Snacks,21,40,840
2025-10-03,P007,Soap Bar,Personal Care,19,35,665
2025-10-03,P008,Shampoo 200ml,Personal Care,16,180,2880
2025-10-03,P009,Toothpaste 150g,Personal Care,18,110,1980
2025-10-03,P010,Detergent 1kg,Household,17,140,2380
2025-10-04,P001,Rice 5kg,Groceries,35,320,11200
2025-10-04,P002,Wheat Flour 5kg,Groceries,22,260,5720
2025-10-04,P003,Cooking Oil 1L,Groceries,29,150,4350
2025-10-04,P004,Sugar 1kg,Groceries,18,55,990
2025-10-04,P005,Milk 1L,Dairy,54,60,3240
2025-10-04,P006,Biscuits Pack,Snacks,35,40,1400
2025-10-04,P007,Soap Bar,Personal Care,16,35,560
2025-10-04,P008,Shampoo 200ml,Personal Care,19,180,3420
2025-10-04,P009,Toothpaste 150g,Personal Care,22,110,2420
2025-10-04,P010,Detergent 1kg,Household,25,140,3500
2025-10-05,P001,Rice 5kg,Groceries,38,320,12160
2025-10-05,P002,Wheat Flour 5kg,Groceries,24,260,6240
2025-10-05,P003,Cooking Oil 1L,Groceries,36,150,5400
2025-10-05,P004,Sugar 1kg,Groceries,18,55,990
2025-10-05,P005,Milk 1L,Dairy,34,60,2040
2025-10-05,P006,Biscuits Pack,Snacks,26,40,1040
2025-10-05,P007,Soap Bar,Personal Care,23,35,805
2025-10-05,P008,Shampoo 200ml,Personal Care,12,180,2160
2025-10-05,P009,Toothpaste 150g,Personal Care,19,110,2090
2025-10-05,P010,Detergent 1kg,Household,24,140,3360
2025-10-06,P001,Rice 5kg,Groceries,37,320,11840
2025-10-06,P002,Wheat Flour 5kg,Groceries,20,260,5200
2025-10-06,P003,Cooking Oil 1L,Groceries,22,150,3300
2025-10-06,P004,Sugar 1kg,Groceries,18,55,990
2025-10-06,P005,Milk 1L,Dairy,43,60,2580
2025-10-06,P006,Biscuits Pack,Snacks,30,40,1200
2025-10-06,P007,Soap Bar,Personal Care,20,35,700
2025-10-06,P008,Shampoo 200ml,Personal Care,12,180,2160
2025-10-06,P009,Toothpaste 150g,Personal Care,14,110,1540
2025-10-06,P010,Detergent 1kg,Household,17,140,2380
2025-10-07,P001,Rice 5kg,Groceries,26,320,8320
2025-10-07,P002,Wheat Flour 5kg,Groceries,26,260,6760
2025-10-07,P003,Cooking Oil 1L,Groceries,26,150,3900
2025-10-07,P004,Sugar 1kg,Groceries,17,55,935
2025-10-07,P005,Milk 1L,Dairy,31,60,1860
2025-10-07,P006,Biscuits Pack,Snacks,27,40,1080
2025-10-07,P007,Soap Bar,Personal Care,17,35,595
2025-10-07,P008,Shampoo 200ml,Personal Care,14,180,2520
2025-10-07,P009,Toothpaste 150g,Personal Care,20,110,2200
2025-10-07,P010,Detergent 1kg,Household,18,140,2520
2025-10-08,P001,Rice 5kg,Groceries,27,320,8640
2025-10-08,P002,Wheat Flour 5kg,Groceries,20,260,5200
2025-10-08,P003,Cooking Oil 1L,Groceries,20,150,3000
2025-10-08,P004,Sugar 1kg,Groceries,17,55,935
2025-10-08,P005,Milk 1L,Dairy,41,60,2460
2025-10-08,P006,Biscuits Pack,Snacks,32,40,1280
2025-10-08,P007,Soap Bar,Personal Care,19,35,665
2025-10-08,P008,Shampoo 200ml,Personal Care,11,180,1980
2025-10-08,P009,Toothpaste 150g,Personal Care,19,110,2090
2025-10-08,P010,Detergent 1kg,Household,19,140,2660
2025-10-09,P001,Rice 5kg,Groceries,24,320,7680
2025-10-09,P002,Wheat Flour 5kg,Groceries,20,260,5200
2025-10-09,P003,Cooking Oil 1L,Groceries,23,150,3450
2025-10-09,P004,Sugar 1kg,Groceries,20,55,1100
2025-10-09,P005,Milk 1L,Dairy,41,60,2460
2025-10-09,P006,Biscuits Pack,Snacks,24,40,960
2025-10-09,P007,Soap Bar,Personal Care,22,35,770
2025-10-09,P008,Shampoo 200ml,Personal Care,11,180,1980
2025-10-09,P009,Toothpaste 150g,Personal Care,15,110,1650
2025-10-09,P010,Detergent 1kg,Household,21,140,2940
2025-10-10,P001,Rice 5kg,Groceries,34,320,10880
2025-10-10,P002,Wheat Flour 5kg,Groceries,20,260,5200
2025-10-10,P003,Cooking Oil 1L,Groceries,25,150,3750
2025-10-10,P004,Sugar 1kg,Groceries,23,55,1265
2025-10-10,P005,Milk 1L,Dairy,31,60,1860
2025-10-10,P006,Biscuits Pack,Snacks,21,40,840
2025-10-10,P007,Soap Bar,Personal Care,20,35,700
2025-10-10,P008,Shampoo 200ml,Personal Care,17,180,3060
2025-10-10,P009,Toothpaste 150g,Personal Care,13,110,1430
2025-10-10,P010,Detergent 1kg,Household,25,140,3500
2025-10-11,P001,Rice 5kg,Groceries,32,320,10240
2025-10-11,P002,Wheat Flour 5kg,Groceries,28,260,7280
2025-10-11,P003,Cooking Oil 1L,Groceries,31,150,4650
2025-10-11,P004,Sugar 1kg,Groceries,24,55,1320
2025-10-11,P005,Milk 1L,Dairy,38,60,2280
2025-10-11,P006,Biscuits Pack,Snacks,37,40,1480
2025-10-11,P007,Soap Bar,Personal Care,15,35,525
2025-10-11,P008,Shampoo 200ml,Personal Care,12,180,2160
2025-10-11,P009,Toothpaste 150g,Personal Care,22,110,2420
2025-10-11,P010,Detergent 1kg,Household,24,140,3360
2025-10-12,P001,Rice 5kg,Groceries,28,320,8960
2025-10-12,P002,Wheat Flour 5kg,Groceries,31,260,8060
2025-10-12,P003,Cooking Oil 1L,Groceries,33,150,4950
2025-10-12,P004,Sugar 1kg,Groceries,21,55,1155
2025-10-12,P005,Milk 1L,Dairy,33,60,1980
2025-10-12,P006,Biscuits Pack,Snacks,31,40,1240
2025-10-12,P007,Soap Bar,Personal Care,17,35,595
2025-10-12,P008,Shampoo 200ml,Personal Care,16,180,2880
2025-10-12,P009,Toothpaste 150g,Personal Care,22,110,2420
2025-10-12,P010,Detergent 1kg,Household,23,140,3220
2025-10-13,P001,Rice 5kg,Groceries,23,320,7360
2025-10-13,P002,Wheat Flour 5kg,Groceries,25,260,6500
2025-10-13,P003,Cooking Oil 1L,Groceries,21,150,3150
2025-10-13,P004,Sugar 1kg,Groceries,17,55,935
2025-10-13,P005,Milk 1L,Dairy,32,60,1920
2025-10-13,P006,Biscuits Pack,Snacks,24,40,960
2025-10-13,P007,Soap Bar,Personal Care,21,35,735
2025-10-13,P008,Shampoo 200ml,Personal Care,11,180,1980
2025-10-13,P009,Toothpaste 150g,Personal Care,17,110,1870
2025-10-13,P010,Detergent 1kg,Household,19,140,2660
2025-10-14,P001,Rice 5kg,Groceries,27,320,8640
2025-10-14,P002,Wheat Flour 5kg,Groceries,22,260,5720
2025-10-14,P003,Cooking Oil 1L,Groceries,26,150,3900
2025-10-14,P004,Sugar 1kg,Groceries,16,55,880
2025-10-14,P005,Milk 1L,Dairy,33,60,1980
2025-10-14,P006,Biscuits Pack,Snacks,23,40,920
2025-10-14,P007,Soap Bar,Personal Care,15,35,525
2025-10-14,P008,Shampoo 200ml,Personal Care,16,180,2880
2025-10-14,P009,Toothpaste 150g,Personal Care,16,110,1760
2025-10-14,P010,Detergent 1kg,Household,23,140,3220
2025-10-15,P001,Rice 5kg,Groceries,35,320,11200
2025-10-15,P002,Wheat Flour 5kg,Groceries,26,260,6760
2025-10-15,P003,Cooking Oil 1L,Groceries,31,150,4650
2025-10-15,P004,Sugar 1kg,Groceries,23,55,1265
2025-10-15,P005,Milk 1L,Dairy,35,60,2100
2025-10-15,P006,Biscuits Pack,Snacks,28,40,1120
2025-10-15,P007,Soap Bar,Personal Care,17,35,595
2025-10-15,P008,Shampoo 200ml,Personal Care,17,180,3060
2025-10-15,P009,Toothpaste 150g,Personal Care,16,110,1760
2025-10-15,P010,Detergent 1kg,Household,20,140,2800
2025-10-16,P001,Rice 5kg,Groceries,25,320,8000
2025-10-16,P002,Wheat Flour 5kg,Groceries,20,260,5200
2025-10-16,P003,Cooking Oil 1L,Groceries,21,150,3150
2025-10-16,P004,Sugar 1kg,Groceries,24,55,1320
2025-10-16,P005,Milk 1L,Dairy,43,60,2580
2025-10-16,P006,Biscuits Pack,Snacks,21,40,840
2025-10-16,P007,Soap Bar,Personal Care,22,35,770
2025-10-16,P008,Shampoo 200ml,Personal Care,14,180,2520
2025-10-16,P009,Toothpaste 150g,Personal Care,18,110,1980
2025-10-16,P010,Detergent 1kg,Household,27,140,3780
2025-10-17,P001,Rice 5kg,Groceries,37,320,11840
2025-10-17,P002,Wheat Flour 5kg,Groceries,18,260,4680
2025-10-17,P003,Cooking Oil 1L,Groceries,27,150,4050
2025-10-17,P004,Sugar 1kg,Groceries,18,55,990
2025-10-17,P005,Milk 1L,Dairy,43,60,2580
2025-10-17,P006,Biscuits Pack,Snacks,33,40,1320
2025-10-17,P007,Soap Bar,Personal Care,14,35,490
2025-10-17,P008,Shampoo 200ml,Personal Care,17,180,3060
2025-10-17,P009,Toothpaste 150g,Personal Care,14,110,1540
2025-10-17,P010,Detergent 1kg,Household,25,140,3500
2025-10-18,P001,Rice 5kg,Groceries,40,320,12800
2025-10-18,P002,Wheat Flour 5kg,Groceries,24,260,6240
2025-10-18,P003,Cooking Oil 1L,Groceries,34,150,5100
2025-10-18,P004,Sugar 1kg,Groceries,27,55,1485
2025-10-18,P005,Milk 1L,Dairy,36,60,2160
2025-10-18,P006,Biscuits Pack,Snacks,33,40,1320
2025-10-18,P007,Soap Bar,Personal Care,23,35,805
2025-10-18,P008,Shampoo 200ml,Personal Care,17,180,3060
2025-10-18,P009,Toothpaste 150g,Personal Care,23,110,2530
2025-10-18,P010,Detergent 1kg,Household,19,140,2660
2025-10-19,P001,Rice 5kg,Groceries,38,320,12160
2025-10-19,P002,Wheat Flour 5kg,Groceries,32,260,8320
2025-10-19,P003,Cooking Oil 1L,Groceries,30,150,4500
2025-10-19,P004,Sugar 1kg,Groceries,24,55,1320
2025-10-19,P005,Milk 1L,Dairy,36,60,2160
2025-10-19,P006,Biscuits Pack,Snacks,39,40,1560
2025-10-19,P007,Soap Bar,Personal Care,24,35,840
2025-10-19,P008,Shampoo 200ml,Personal Care,16,180,2880
2025-10-19,P009,Toothpaste 150g,Personal Care,17,110,1870
2025-10-19,P010,Detergent 1kg,Household,24,140,3360
2025-10-20,P001,Rice 5kg,Groceries,24,320,7680
2025-10-20,P002,Wheat Flour 5kg,Groceries,19,260,4940
2025-10-20,P003,Cooking Oil 1L,Groceries,21,150,3150
2025-10-20,P004,Sugar 1kg,Groceries,20,55,1100
2025-10-20,P005,Milk 1L,Dairy,28,60,1680
2025-10-20,P006,Biscuits Pack,Snacks,33,40,1320
2025-10-20,P007,Soap Bar,Personal Care,15,35,525
2025-10-20,P008,Shampoo 200ml,Personal Care,11,180,1980
2025-10-20,P009,Toothpaste 150g,Personal Care,18,110,1980
2025-10-20,P010,Detergent 1kg,Household,26,140,3640
2025-10-21,P001,Rice 5kg,Groceries,35,320,11200
2025-10-21,P002,Wheat Flour 5kg,Groceries,21,260,5460
2025-10-21,P003,Cooking Oil 1L,Groceries,19,150,2850
2025-10-21,P004,Sugar 1kg,Groceries,21,55,1155
2025-10-21,P005,Milk 1L,Dairy,45,60,2700
2025-10-21,P006,Biscuits Pack,Snacks,31,40,1240
2025-10-21,P007,Soap Bar,Personal Care,21,35,735
2025-10-21,P008,Shampoo 200ml,Personal Care,16,180,2880
2025-10-21,P009,Toothpaste 150g,Personal Care,20,110,2200
2025-10-21,P010,Detergent 1kg,Household,20,140,2800
2025-10-22,P001,Rice 5kg,Groceries,37,320,11840
2025-10-22,P002,Wheat Flour 5kg,Groceries,21,260,5460
2025-10-22,P003,Cooking Oil 1L,Groceries,20,150,3000
2025-10-22,P004,Sugar 1kg,Groceries,18,55,990
2025-10-22,P005,Milk 1L,Dairy,31,60,1860
2025-10-22,P006,Biscuits Pack,Snacks,23,40,920
2025-10-22,P007,Soap Bar,Personal Care,21,35,735
2025-10-22,P008,Shampoo 200ml,Personal Care,16,180,2880
2025-10-22,P009,Toothpaste 150g,Personal Care,20,110,2200
2025-10-22,P010,Detergent 1kg,Household,23,140,3220
2025-10-23,P001,Rice 5kg,Groceries,25,320,8000
2025-10-23,P002,Wheat Flour 5kg,Groceries,28,260,7280
2025-10-23,P003,Cooking Oil 1L,Groceries,27,150,4050
2025-10-23,P004,Sugar 1kg,Groceries,24,55,1320
2025-10-23,P005,Milk 1L,Dairy,43,60,2580
2025-10-23,P006,Biscuits Pack,Snacks,24,40,960
2025-10-23,P007,Soap Bar,Personal Care,18,35,630
2025-10-23,P008,Shampoo 200ml,Personal Care,12,180,2160
2025-10-23,P009,Toothpaste 150g,Personal Care,15,110,1650
2025-10-23,P010,Detergent 1kg,Household,23,140,3220
2025-10-24,P001,Rice 5kg,Groceries,24,320,7680
2025-10-24,P002,Wheat Flour 5kg,Groceries,25,260,6500
2025-10-24,P003,Cooking Oil 1L,Groceries,31,150,4650
2025-10-24,P004,Sugar 1kg,Groceries,24,55,1320
2025-10-24,P005,Milk 1L,Dairy,35,60,2100
2025-10-24,P006,Biscuits Pack,Snacks,34,40,1360
2025-10-24,P007,Soap Bar,Personal Care,22,35,770
2025-10-24,P008,Shampoo 200ml,Personal Care,11,180,1980
2025-10-24,P009,Toothpaste 150g,Personal Care,17,110,1870
2025-10-24,P010,Detergent 1kg,Household,26,140,3640
2025-10-25,P001,Rice 5kg,Groceries,43,320,13760
2025-10-25,P002,Wheat Flour 5kg,Groceries,22,260,5720
2025-10-25,P003,Cooking Oil 1L,Groceries,30,150,4500
2025-10-25,P004,Sugar 1kg,Groceries,28,55,1540
2025-10-25,P005,Milk 1L,Dairy,35,60,2100
2025-10-25,P006,Biscuits Pack,Snacks,36,40,1440
2025-10-25,P007,Soap Bar,Personal Care,17,35,595
2025-10-25,P008,Shampoo 200ml,Personal Care,20,180,3600
2025-10-25,P009,Toothpaste 150g,Personal Care,16,110,1760
2025-10-25,P010,Detergent 1kg,Household,29,140,4060
2025-10-26,P001,Rice 5kg,Groceries,27,320,8640
2025-10-26,P002,Wheat Flour 5kg,Groceries,29,260,7540
2025-10-26,P003,Cooking Oil 1L,Groceries,31,150,4650
2025-10-26,P004,Sugar 1kg,Groceries,27,55,1485
2025-10-26,P005,Milk 1L,Dairy,42,60,2520
2025-10-26,P006,Biscuits Pack,Snacks,28,40,1120
2025-10-26,P007,Soap Bar,Personal Care,18,35,630
2025-10-26,P008,Shampoo 200ml,Personal Care,12,180,2160
2025-10-26,P009,Toothpaste 150g,Personal Care,16,110,1760
2025-10-26,P010,Detergent 1kg,Household,20,140,2800
2025-10-27,P001,Rice 5kg,Groceries,23,320,7360
2025-10-27,P002,Wheat Flour 5kg,Groceries,21,260,5460
2025-10-27,P003,Cooking Oil 1L,Groceries,28,150,4200
2025-10-27,P004,Sugar 1kg,Groceries,25,55,1375
2025-10-27,P005,Milk 1L,Dairy,45,60,2700
2025-10-27,P006,Biscuits Pack,Snacks,27,40,1080
2025-10-27,P007,Soap Bar,Personal Care,16,35,560
2025-10-27,P008,Shampoo 200ml,Personal Care,14,180,2520
2025-10-27,P009,Toothpaste 150g,Personal Care,13,110,1430
2025-10-27,P010,Detergent 1kg,Household,21,140,2940
2025-10-28,P001,Rice 5kg,Groceries,35,320,11200
2025-10-28,P002,Wheat Flour 5kg,Groceries,24,260,6240
2025-10-28,P003,Cooking Oil 1L,Groceries,27,150,4050
2025-10-28,P004,Sugar 1kg,Groceries,17,55,935
2025-10-28,P005,Milk 1L,Dairy,30,60,1800
2025-10-28,P006,Biscuits Pack,Snacks,32,40,1280
2025-10-28,P007,Soap Bar,Personal Care,16,35,560
2025-10-28,P008,Shampoo 200ml,Personal Care,13,180,2340
2025-10-28,P009,Toothpaste 150g,Personal Care,20,110,2200
2025-10-28,P010,Detergent 1kg,Household,17,140,2380
2025-10-29,P001,Rice 5kg,Groceries,25,320,8000
2025-10-29,P002,Wheat Flour 5kg,Groceries,21,260,5460
2025-10-29,P003,Cooking Oil 1L,Groceries,28,150,4200
2025-10-29,P004,Sugar 1kg,Groceries,20,55,1100
2025-10-29,P005,Milk 1L,Dairy,45,60,2700
2025-10-29,P006,Biscuits Pack,Snacks,22,40,880
2025-10-29,P007,Soap Bar,Personal Care,18,35,630
2025-10-29,P008,Shampoo 200ml,Personal Care,15,180,2700
2025-10-29,P009,Toothpaste 150g,Personal Care,16,110,1760
2025-10-29,P010,Detergent 1kg,Household,16,140,2240
2025-10-30,P001,Rice 5kg,Groceries,37,320,11840
2025-10-30,P002,Wheat Flour 5kg,Groceries,19,260,4940
2025-10-30,P003,Cooking Oil 1L,Groceries,30,150,4500
2025-10-30,P004,Sugar 1kg,Groceries,17,55,935
2025-10-30,P005,Milk 1L,Dairy,30,60,1800
2025-10-30,P006,Biscuits Pack,Snacks,23,40,920
2025-10-30,P007,Soap Bar,Personal Care,15,35,525
2025-10-30,P008,Shampoo 200ml,Personal Care,15,180,2700
2025-10-30,P009,Toothpaste 150g,Personal Care,18,110,1980
2025-10-30,P010,Detergent 1kg,Household,24,140,3360
2025-10-31,P001,Rice 5kg,Groceries,26,320,8320
2025-10-31,P002,Wheat Flour 5kg,Groceries,20,260,5200
2025-10-31,P003,Cooking Oil 1L,Groceries,22,150,3300
2025-10-31,P004,Sugar 1kg,Groceries,15,55,825
2025-10-31,P005,Milk 1L,Dairy,39,60,2340
2025-10-31,P006,Biscuits Pack,Snacks,32,40,1280
2025-10-31,P007,Soap Bar,Personal Care,14,35,490
2025-10-31,P008,Shampoo 200ml,Personal Care,13,180,2340
2025-10-31,P009,Toothpaste 150g,Personal Care,16,110,1760
2025-10-31,P010,Detergent 1kg,Household,19,140,2660
2025-11-01,P001,Rice 5kg,Groceries,37,320,11840
2025-11-01,P002,Wheat Flour 5kg,Groceries,27,260,7020
2025-11-01,P003,Cooking Oil 1L,Groceries,24,150,3600
2025-11-01,P004,Sugar 1kg,Groceries,18,55,990
2025-11-01,P005,Milk 1L,Dairy,36,60,2160
2025-11-01,P006,Biscuits Pack,Snacks,28,40,1120
2025-11-01,P007,Soap Bar,Personal Care,16,35,560
2025-11-01,P008,Shampoo 200ml,Personal Care,19,180,3420
2025-11-01,P009,Toothpaste 150g,Personal Care,17,110,1870
2025-11-01,P010,Detergent 1kg,Household,23,140,3220
2025-11-02,P001,Rice 5kg,Groceries,34,320,10880
2025-11-02,P002,Wheat Flour 5kg,Groceries,28,260,7280
2025-11-02,P003,Cooking Oil 1L,Groceries,23,150,3450
2025-11-02,P004,Sugar 1kg,Groceries,24,55,1320
2025-11-02,P005,Milk 1L,Dairy,36,60,2160
2025-11-02,P006,Biscuits Pack,Snacks,38,40,1520
2025-11-02,P007,Soap Bar,Personal Care,19,35,665
2025-11-02,P008,Shampoo 200ml,Personal Care,15,180,2700
2025-11-02,P009,Toothpaste 150g,Personal Care,16,110,1760
2025-11-02,P010,Detergent 1kg,Household,24,140,3360
2025-11-03,P001,Rice 5kg,Groceries,26,320,8320
2025-11-03,P002,Wheat Flour 5kg,Groceries,20,260,5200
2025-11-03,P003,Cooking Oil 1L,Groceries,20,150,3000
2025-11-03,P004,Sugar 1kg,Groceries,23,55,1265
2025-11-03,P005,Milk 1L,Dairy,41,60,2460
2025-11-03,P006,Biscuits Pack,Snacks,22,40,880
2025-11-03,P007,Soap Bar,Personal Care,16,35,560
2025-11-03,P008,Shampoo 200ml,Personal Care,14,180,2520
2025-11-03,P009,Toothpaste 150g,Personal Care,20,110,2200
2025-11-03,P010,Detergent 1kg,Household,22,140,3080
2025-11-04,P001,Rice 5kg,Groceries,31,320,9920
2025-11-04,P002,Wheat Flour 5kg,Groceries,26,260,6760
2025-11-04,P003,Cooking Oil 1L,Groceries,29,150,4350
2025-11-04,P004,Sugar 1kg,Groceries,19,55,1045
2025-11-04,P005,Milk 1L,Dairy,38,60,2280
2025-11-04,P006,Biscuits Pack,Snacks,33,40,1320
2025-11-04,P007,Soap Bar,Personal Care,17,35,595
2025-11-04,P008,Shampoo 200ml,Personal Care,16,180,2880
2025-11-04,P009,Toothpaste 150g,Personal Care,16,110,1760
2025-11-04,P010,Detergent 1kg,Household,17,140,2380
2025-11-05,P001,Rice 5kg,Groceries,36,320,11520
2025-11-05,P002,Wheat Flour 5kg,Groceries,25,260,6500
2025-11-05,P003,Cooking Oil 1L,Groceries,25,150,3750
2025-11-05,P004,Sugar 1kg,Groceries,24,55,1320
2025-11-05,P005,Milk 1L,Dairy,43,60,2580
2025-11-05,P006,Biscuits Pack,Snacks,30,40,1200
2025-11-05,P007,Soap Bar,Personal Care,19,35,665
2025-11-05,P008,Shampoo 200ml,Personal Care,11,180,1980
2025-11-05,P009,Toothpaste 150g,Personal Care,18,110,1980
2025-11-05,P010,Detergent 1kg,Household,18,140,2520
2025-11-06,P001,Rice 5kg,Groceries,37,320,11840
2025-11-06,P002,Wheat Flour 5kg,Groceries,28,260,7280
2025-11-06,P003,Cooking Oil 1L,Groceries,29,150,4350
2025-11-06,P004,Sugar 1kg,Groceries,16,55,880
2025-11-06,P005,Milk 1L,Dairy,36,60,2160
2025-11-06,P006,Biscuits Pack,Snacks,34,40,1360
2025-11-06,P007,Soap Bar,Personal Care,17,35,595
2025-11-06,P008,Shampoo 200ml,Personal Care,17,180,3060
2025-11-06,P009,Toothpaste 150g,Personal Care,17,110,1870
2025-11-06,P010,Detergent 1kg,Household,25,140,3500
2025-11-07,P001,Rice 5kg,Groceries,26,320,8320
2025-11-07,P002,Wheat Flour 5kg,Groceries,27,260,7020
2025-11-07,P003,Cooking Oil 1L,Groceries,30,150,4500
2025-11-07,P004,Sugar 1kg,Groceries,16,55,880
2025-11-07,P005,Milk 1L,Dairy,35,60,2100
2025-11-07,P006,Biscuits Pack,Snacks,26,40,1040
2025-11-07,P007,Soap Bar,Personal Care,16,35,560
2025-11-07,P008,Shampoo 200ml,Personal Care,12,180,2160
2025-11-07,P009,Toothpaste 150g,Personal Care,16,110,1760
2025-11-07,P010,Detergent 1kg,Household,25,140,3500
2025-11-08,P001,Rice 5kg,Groceries,39,320,12480
2025-11-08,P002,Wheat Flour 5kg,Groceries,27,260,7020
2025-11-08,P003,Cooking Oil 1L,Groceries,29,150,4350
2025-11-08,P004,Sugar 1kg,Groceries,22,55,1210
2025-11-08,P005,Milk 1L,Dairy,41,60,2460
2025-11-08,P006,Biscuits Pack,Snacks,26,40,1040
2025-11-08,P007,Soap Bar,Personal Care,21,35,735
2025-11-08,P008,Shampoo 200ml,Personal Care,18,180,3240
2025-11-08,P009,Toothpaste 150g,Personal Care,23,110,2530
2025-11-08,P010,Detergent 1kg,Household,30,140,4200
2025-11-09,P001,Rice 5kg,Groceries,36,320,11520
2025-11-09,P002,Wheat Flour 5kg,Groceries,21,260,5460
2025-11-09,P003,Cooking Oil 1L,Groceries,26,150,3900
2025-11-09,P004,Sugar 1kg,Groceries,23,55,1265
2025-11-09,P005,Milk 1L,Dairy,40,60,2400
2025-11-09,P006,Biscuits Pack,Snacks,30,40,1200
2025-11-09,P007,Soap Bar,Personal Care,19,35,665
2025-11-09,P008,Shampoo 200ml,Personal Care,16,180,2880
2025-11-09,P009,Toothpaste 150g,Personal Care,20,110,2200
2025-11-09,P010,Detergent 1kg,Household,19,140,2660
2025-11-10,P001,Rice 5kg,Groceries,27,320,8640
2025-11-10,P002,Wheat Flour 5kg,Groceries,18,260,4680
2025-11-10,P003,Cooking Oil 1L,Groceries,26,150,3900
2025-11-10,P004,Sugar 1kg,Groceries,22,55,1210
2025-11-10,P005,Milk 1L,Dairy,29,60,1740
2025-11-10,P006,Biscuits Pack,Snacks,33,40,1320
2025-11-10,P007,Soap Bar,Personal Care,16,35,560
2025-11-10,P008,Shampoo 200ml,Personal Care,12,180,2160
2025-11-10,P009,Toothpaste 150g,Personal Care,18,110,1980
2025-11-10,P010,Detergent 1kg,Household,26,140,3640
2025-11-11,P001,Rice 5kg,Groceries,36,320,11520
2025-11-11,P002,Wheat Flour 5kg,Groceries,17,260,4420
2025-11-11,P003,Cooking Oil 1L,Groceries,29,150,4350
2025-11-11,P004,Sugar 1kg,Groceries,18,55,990
2025-11-11,P005,Milk 1L,Dairy,33,60,1980
2025-11-11,P006,Biscuits Pack,Snacks,27,40,1080
2025-11-11,P007,Soap Bar,Personal Care,19,35,665
2025-11-11,P008,Shampoo 200ml,Personal Care,11,180,1980
2025-11-11,P009,Toothpaste 150g,Personal Care,19,110,2090
2025-11-11,P010,Detergent 1kg,Household,17,140,2380
2025-11-12,P001,Rice 5kg,Groceries,37,320,11840
2025-11-12,P002,Wheat Flour 5kg,Groceries,22,260,5720
2025-11-12,P003,Cooking Oil 1L,Groceries,29,150,4350
2025-11-12,P004,Sugar 1kg,Groceries,18,55,990
2025-11-12,P005,Milk 1L,Dairy,36,60,2160
2025-11-12,P006,Biscuits Pack,Snacks,30,40,1200
2025-11-12,P007,Soap Bar,Personal Care,15,35,525
2025-11-12,P008,Shampoo 200ml,Personal Care,12,180,2160
2025-11-12,P009,Toothpaste 150g,Personal Care,19,110,2090
2025-11-12,P010,Detergent 1kg,Household,24,140,3360
2025-11-13,P001,Rice 5kg,Groceries,34,320,10880
2025-11-13,P002,Wheat Flour 5kg,Groceries,27,260,7020
2025-11-13,P003,Cooking Oil 1L,Groceries,29,150,4350
2025-11-13,P004,Sugar 1kg,Groceries,20,55,1100
2025-11-13,P005,Milk 1L,Dairy,31,60,1860
2025-11-13,P006,Biscuits Pack,Snacks,25,40,1000
2025-11-13,P007,Soap Bar,Personal Care,18,35,630
2025-11-13,P008,Shampoo 200ml,Personal Care,11,180,1980
2025-11-13,P009,Toothpaste 150g,Personal Care,19,110,2090
2025-11-13,P010,Detergent 1kg,Household,25,140,3500
2025-11-14,P001,Rice 5kg,Groceries,23,320,7360
2025-11-14,P002,Wheat Flour 5kg,Groceries,19,260,4940
2025-11-14,P003,Cooking Oil 1L,Groceries,29,150,4350
2025-11-14,P004,Sugar 1kg,Groceries,23,55,1265
2025-11-14,P005,Milk 1L,Dairy,33,60,1980
2025-11-14,P006,Biscuits Pack,Snacks,27,40,1080
2025-11-14,P007,Soap Bar,Personal Care,21,35,735
2025-11-14,P008,Shampoo 200ml,Personal Care,15,180,2700
2025-11-14,P009,Toothpaste 150g,Personal Care,14,110,1540
2025-11-14,P010,Detergent 1kg,Household,25,140,3500
2025-11-15,P001,Rice 5kg,Groceries,35,320,11200
2025-11-15,P002,Wheat Flour 5kg,Groceries,28,260,7280
2025-11-15,P003,Cooking Oil 1L,Groceries,23,150,3450
2025-11-15,P004,Sugar 1kg,Groceries,18,55,990
2025-11-15,P005,Milk 1L,Dairy,40,60,2400
2025-11-15,P006,Biscuits Pack,Snacks,33,40,1320
2025-11-15,P007,Soap Bar,Personal Care,17,35,595
2025-11-15,P008,Shampoo 200ml,Personal Care,19,180,3420
2025-11-15,P009,Toothpaste 150g,Personal Care,19,110,2090
2025-11-15,P010,Detergent 1kg,Household,23,140,3220
2025-11-16,P001,Rice 5kg,Groceries,29,320,9280
2025-11-16,P002,Wheat Flour 5kg,Groceries,31,260,8060
2025-11-16,P003,Cooking Oil 1L,Groceries,32,150,4800
2025-11-16,P004,Sugar 1kg,Groceries,25,55,1375
2025-11-16,P005,Milk 1L,Dairy,38,60,2280
2025-11-16,P006,Biscuits Pack,Snacks,30,40,1200
2025-11-16,P007,Soap Bar,Personal Care,17,35,595
2025-11-16,P008,Shampoo 200ml,Personal Care,16,180,2880
2025-11-16,P009,Toothpaste 150g,Personal Care,23,110,2530
